sample_index,file_name,frame_index,energy,state,transition,prediction_triggered
5,cover_drive_average_06.mov,14,0.08227759955781147,idle,,False
5,cover_drive_average_06.mov,15,0.05444089762744814,idle,,False
5,cover_drive_average_06.mov,16,0.05164674172036682,idle,,False
5,cover_drive_average_06.mov,17,0.0699842171262142,idle,,False
5,cover_drive_average_06.mov,18,0.10541180622719055,idle,,False
5,cover_drive_average_06.mov,19,0.1654267193783152,idle,,False
5,cover_drive_average_06.mov,20,0.23576963944904558,idle,,False
5,cover_drive_average_06.mov,21,0.28765380461247625,preparation,idle_to_preparation,False
5,cover_drive_average_06.mov,22,0.2826586552365753,backswing,preparation_to_backswing,False
5,cover_drive_average_06.mov,23,0.2626048698125564,backswing,,False
5,cover_drive_average_06.mov,24,0.2706417912430778,backswing,,False
5,cover_drive_average_06.mov,25,0.3691502452387757,swing,backswing_to_swing,False
5,cover_drive_average_06.mov,26,0.5044354037916358,swing,,False
5,cover_drive_average_06.mov,27,0.6871445105185552,swing,,False
5,cover_drive_average_06.mov,28,0.809314046979199,swing,,False
5,cover_drive_average_06.mov,29,0.8676401937367479,swing,,False
5,cover_drive_average_06.mov,30,0.8832118431714604,swing,,False
5,cover_drive_average_06.mov,31,0.8250565287625093,swing,,False
5,cover_drive_average_06.mov,32,0.684546009793797,swing,,False
5,cover_drive_average_06.mov,33,0.5879065761098372,swing,,False
5,cover_drive_average_06.mov,34,0.5304386337963191,swing,,False
5,cover_drive_average_06.mov,35,0.4020933396604725,swing,,False
5,cover_drive_average_06.mov,36,0.3135586835868487,swing,,False
5,cover_drive_average_06.mov,37,0.2898081787645359,swing,,False
5,cover_drive_average_06.mov,38,0.28786767311330524,swing,,False
5,cover_drive_average_06.mov,39,0.3848686190303612,swing,,False
5,cover_drive_average_06.mov,40,0.44582589904451225,swing,,False
5,cover_drive_average_06.mov,41,0.5927172592060098,swing,,False
5,cover_drive_average_06.mov,42,0.6251695439731129,swing,,False
5,cover_drive_average_06.mov,43,0.6433464022983684,swing,,False
5,cover_drive_average_06.mov,44,0.5216608156899155,swing,,False
5,cover_drive_average_06.mov,45,0.434029024499661,swing,,False
5,cover_drive_average_06.mov,46,0.2730914265389175,swing,,False
5,cover_drive_average_06.mov,47,0.23856164643496047,swing,,False
5,cover_drive_average_06.mov,48,0.20686815314612036,swing,,False
5,cover_drive_average_06.mov,49,0.22762395834727805,swing,,False
5,cover_drive_average_06.mov,50,0.2125998485256392,swing,,False
5,cover_drive_average_06.mov,51,0.23105517886587368,swing,,False
5,cover_drive_average_06.mov,52,0.20828609964038283,swing,,False
5,cover_drive_average_06.mov,53,0.1891221019734699,swing,,False
5,cover_drive_average_06.mov,54,0.13613957269268756,follow_through,swing_to_follow_through,False
5,cover_drive_average_06.mov,55,0.11639711154242614,follow_through,,False
5,cover_drive_average_06.mov,56,0.08342893302872709,follow_through,,False
5,cover_drive_average_06.mov,57,0.08247151125588992,follow_through,,False
5,cover_drive_average_06.mov,58,0.07149344874099368,completed,follow_through_to_completed,True
5,cover_drive_average_06.mov,59,0.06456811720332004,cooldown,completed_to_cooldown,False
6,cover_drive_average_07.mov,0,0.017915488358575135,idle,,False
6,cover_drive_average_07.mov,1,0.026638027157630834,idle,,False
6,cover_drive_average_07.mov,2,0.03137560492753959,idle,,False
6,cover_drive_average_07.mov,3,0.049421185352242394,idle,,False
6,cover_drive_average_07.mov,4,0.047055074353494486,idle,,False
6,cover_drive_average_07.mov,5,0.05968180280202673,idle,,False
6,cover_drive_average_07.mov,6,0.07101424667478339,idle,,False
6,cover_drive_average_07.mov,7,0.08283817744239759,idle,,False
6,cover_drive_average_07.mov,8,0.08542529210323654,idle,,False
6,cover_drive_average_07.mov,9,0.08220236611210219,idle,,False
6,cover_drive_average_07.mov,10,0.0719212910184499,idle,,False
6,cover_drive_average_07.mov,11,0.08301935856328886,idle,,False
6,cover_drive_average_07.mov,12,0.09661617507423809,idle,,False
6,cover_drive_average_07.mov,13,0.10936407726450173,idle,,False
6,cover_drive_average_07.mov,14,0.15787145682288808,idle,,False
6,cover_drive_average_07.mov,15,0.17621682596951957,idle,,False
6,cover_drive_average_07.mov,16,0.19387702392041922,idle,,False
6,cover_drive_average_07.mov,17,0.2310674182572085,idle,,False
6,cover_drive_average_07.mov,18,0.3510765300848724,preparation,idle_to_preparation,False
6,cover_drive_average_07.mov,19,0.35847283676334546,backswing,preparation_to_backswing,False
6,cover_drive_average_07.mov,20,0.38641889796428136,swing,backswing_to_swing,False
6,cover_drive_average_07.mov,21,0.509530959049959,swing,,False
6,cover_drive_average_07.mov,22,0.6421822396646977,swing,,False
6,cover_drive_average_07.mov,23,0.6887925305612284,swing,,False
6,cover_drive_average_07.mov,24,0.8278665599251924,swing,,False
6,cover_drive_average_07.mov,25,0.9714078238887377,swing,,False
6,cover_drive_average_07.mov,26,0.8370835260223821,swing,,False
6,cover_drive_average_07.mov,27,0.731717876668228,swing,,False
6,cover_drive_average_07.mov,28,0.6554747798258005,swing,,False
6,cover_drive_average_07.mov,29,0.5993136669433253,swing,,False
6,cover_drive_average_07.mov,30,0.43665225212109826,swing,,False
6,cover_drive_average_07.mov,31,0.44066279355323895,swing,,False
6,cover_drive_average_07.mov,32,0.3803812560539252,swing,,False
6,cover_drive_average_07.mov,33,0.4185466538980736,swing,,False
